,query_id,table_id,row,col,nul,in_links,out_links,pgcount,tImp,leftColhits,SecColhits,bodyhits,qInPgTitle,qInTableTitle,query_l,idf1,idf2,idf3,idf4,idf5,idf6,esim,eavg,emax,esum,resim,reavg,remax,resum,rel
611,12,table-1581-127,2,4,0,99,149,7.252747252747253,0.5,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.26849822342684304,0.08861559823067898,0.5149957699935469,2.1267743575362954,0.7453751883712143,0.7312424167098475,0.7976698397363919,1.4624848334196952,0
612,12,table-0883-596,18,10,18,30,250,9.956043956043958,0.125,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.1114084477616296,0.04997166538419442,0.2495129494640075,2.4985832692097207,0.7919520571269697,0.07323178512873556,0.967347602045322,4.833297818496547,0
613,12,table-0645-130,4,3,0,148,119,223.4065934065934,0.2,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.20411285146950955,0.07145142078655849,0.15470219358201598,1.4290284157311697,0.7004547714032038,0.6869720435266461,0.759344211214527,1.3739440870532922,0
614,12,table-1119-799,16,12,15,5290,1363,7359.395604395604,1.0,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.16265471071750012,0.06118275420335403,0.2110914359438468,1.9578481345073289,-0.1044386790811236,-0.2324623936502247,0.8092492855900469,-13.017894044412582,0
615,12,table-1204-834,45,5,0,361,72,6360.659340659341,1.0,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.12893645235389256,0.09489148747159644,1.0000000000000002,2.2773956993183138,0.333163146004174,-0.1606730257466977,0.9695881101331328,-19.60210914109712,0
616,12,table-0831-904,1,2,0,52,83,5.065934065934067,0.5,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.265088776754153,0.10179440675718514,1.0,2.0358881351437033,0.0,0.0,0.0,0.0,0
617,12,table-1290-247,48,6,0,454,119,748.5274725274727,0.3333333333333333,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.11206988836852202,0.043820092120687985,0.15373584891212114,1.4022429478620158,0.5903409536085673,-0.08473287769204503,1.0,-10.676342589197674,0
618,12,table-1638-815,36,6,0,29,94,72.87912087912088,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.043218830408745336,0.02158243007298749,0.1922151524144309,0.7338026224815748,0.9347571819569386,0.3152941229146807,1.0,30.26823579980935,0
619,12,table-0077-563,5,2,3,130,188,149.14285714285714,0.25,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.2924576465057509,0.12625179877182713,1.0,1.7675251828055798,0.0844251811975746,0.08166134352763171,0.1465567772887668,0.16332268705526345,0
620,12,table-0880-401,2,2,0,90,120,29.362637362637358,1.0,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.19822986676055232,0.09949969593661767,1.0,2.1889933106055888,0.7056330313424031,0.693164899248607,0.7111084672369835,1.386329798497214,0
621,12,table-1398-760,18,4,2,146,219,303.53846153846155,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.06517488564326966,0.03559335427571012,0.20975896069017294,1.1389873368227237,0.9053382892884808,0.2787316696031718,0.9629736601805816,18.95375353301568,0
622,12,table-0146-574,3,4,0,46,50,13.164835164835164,0.5,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.1956753590877475,0.10942822794877406,1.0,1.531995191282837,-0.2050321186539869,-0.22451104747417766,-0.04191614443971151,-0.8980441898967105,0
623,12,table-1230-725,35,5,3,572,512,930.6593406593406,0.3333333333333333,0,0,0,0.0,0.0,2,0.0,7.983440063006543,7.983440063006543,0.0,9.637159220490387,9.525933585380162,0.07469882317308754,0.05067324637073328,0.2376511365185697,2.533662318536664,-0.02301009868198069,-0.203247438326718,1.0,-26.828661859126782,0
624,13,table-1647-839,4,3,4,119,217,244.73626373626374,0.14285714285714285,0,0,0,0.0,0.038461538461538464,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.6054328940155415,0.23379647220592525,1.0,4.208336499706654,0.0,0.0,0.0,0.0,2
625,13,table-0263-444,7,6,0,1595,279,995.4175824175824,0.16666666666666666,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4281656021065894,0.15003013055871325,1.0,6.601325744583383,0.0,0.0,0.0,0.0,2
626,13,table-1320-890,7,6,0,783,92,563.8791208791208,0.3333333333333333,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4706898770079574,0.15258991074934716,1.0,6.40877625147258,0.0,0.0,0.0,0.0,2
627,13,table-0072-231,6,5,0,87,54,119.7032967032967,0.0,0,0,0,0.0,0.024390243902439025,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.8372873291160642,0.2591824817960644,1.0,4.665284672329159,0.0,0.0,0.0,0.0,2
628,13,table-1365-737,10,3,0,268,318,365.5824175824176,0.25,0,0,0,0.0,0.018867924528301886,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.6708109041303053,0.15891670787441073,1.0,3.8140009889858577,0.0,0.0,0.0,0.0,2
629,13,table-1447-381,8,4,0,328,423,660.2857142857142,0.1111111111111111,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.7304702928728187,0.1762831906934909,1.0,3.5256638138698184,0.0,0.0,0.0,0.0,2
630,13,table-1640-284,19,4,0,229,289,216.98901098901095,0.25,0,0,0,0.0,0.013333333333333334,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.7020900468681378,0.15869670289469348,1.0,3.808720869472644,0.0,0.0,0.0,0.0,2
631,13,table-1447-380,6,4,0,328,423,660.2857142857142,0.1111111111111111,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.7660000214863965,0.17253390901666635,1.0,3.4506781803333264,0.0,0.0,0.0,0.0,2
632,13,table-0311-394,7,6,0,19,61,159.21978021978026,0.25,0,0,0,0.020618556701030927,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4159482165338245,0.14170471422099493,1.0,6.801826282607756,0.0,0.0,0.0,0.0,2
633,13,table-0482-24,9,4,1,1620,701,771.3516483516484,0.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5409182298898635,0.21071314171728947,1.0,4.2142628343457895,0.0,0.0,0.0,0.0,2
634,13,table-1613-935,9,4,1,386,892,1224.5164835164835,0.05882352941176471,0,0,0,0.02127659574468085,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4527324438174815,0.2459364850013329,1.0,3.443110790018661,0.0,0.0,0.0,0.0,2
635,13,table-1515-997,9,8,8,127,528,145.16483516483515,1.0,0,0,0,0.0,0.019230769230769232,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4898677343870789,0.16971368422627084,1.0,4.412555789883042,0.0,0.0,0.0,0.0,2
636,13,table-1597-359,1,5,0,77,198,67.8021978021978,0.010638297872340424,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.35328277115752954,0.13108526817149502,1.0,4.981240190516812,0.0,0.0,0.0,0.0,1
637,13,table-1636-388,19,10,0,193,131,535.4285714285714,0.16666666666666666,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.16116602992108064,0.07740761143464532,0.24585763789458534,1.857782674431488,0.0,0.0,0.0,0.0,1
638,13,table-1389-782,28,2,0,49,84,120.67032967032965,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.18072603571533716,0.08899081364760003,0.16200138872186898,0.5339448818856001,0.0,0.0,0.0,0.0,1
639,13,table-0686-862,5,2,0,102,101,12.164835164835164,0.125,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.7574618710469523,0.2460054805490129,1.0,3.9360876887842062,0.0,0.0,0.0,0.0,1
640,13,table-1545-121,7,3,0,946,663,382.43956043956047,0.09090909090909093,0,0,0,0.0,0.02325581395348837,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4772896462331197,0.15397453152152982,1.0,3.6953887565167163,0.0,0.0,0.0,0.0,1
641,13,table-0311-393,2,5,0,19,61,159.21978021978026,0.25,0,0,0,0.05,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.6407445424760857,0.21572940846084265,1.0,5.177505803060223,0.0,0.0,0.0,0.0,1
642,13,table-1574-853,18,2,0,770,942,707.8681318681319,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.155228010857529,0.06511224316185073,0.2164877626580431,0.91157140426591,0.0,0.0,0.0,0.0,1
643,13,table-0129-161,5,5,0,43,90,91.93406593406591,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.6333420258791548,0.19915534800093349,1.0,4.3814176560205365,0.0,0.0,0.0,0.0,1
644,13,table-0408-468,5,7,0,18,14,12.087912087912088,1.0,0,0,0,0.0,0.023809523809523808,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.19034210592704584,0.14833676144623614,1.0,2.9667352289247235,0.0,0.0,0.0,0.0,1
645,13,table-0204-990,1,6,0,207,196,43.86813186813187,0.3333333333333333,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5062447913900743,0.16878841548540624,1.0,5.738806126503812,0.0,0.0,0.0,0.0,1
646,13,table-0610-56,13,16,0,57,189,202.5054945054945,0.25,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.6271150842326961,0.1575485222209697,1.0,6.932134977722668,0.0,0.0,0.0,0.0,1
647,13,table-0925-91,8,8,8,398,483,677.6703296703297,0.2,0,0,0,0.0,0.017857142857142856,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5815756658413923,0.17709761030958449,1.0,4.2503426474300285,0.0,0.0,0.0,0.0,1
648,13,table-1627-178,9,6,0,110,120,153.54945054945054,0.3333333333333333,0,0,0,0.0,0.015873015873015872,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5298145495368435,0.19260293707002688,1.0,4.237264615540592,0.0,0.0,0.0,0.0,1
649,13,table-1475-381,9,7,0,162,167,295.6263736263736,0.5,0,0,0,0.0,0.022222222222222227,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5759028087243578,0.18917511360778305,1.0,4.540202726586793,0.0,0.0,0.0,0.0,1
650,13,table-1470-660,7,9,0,176,274,235.15384615384616,0.5,0,0,0,0.0,0.011627906976744186,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.449082205372225,0.15171841899437846,1.0,5.158426245808867,0.0,0.0,0.0,0.0,1
651,13,table-0926-676,16,3,0,86,98,91.30769230769229,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.2718089496344693,0.1365572212362112,0.2300842819508428,1.0924577698896896,0.0,0.0,0.0,0.0,1
652,13,table-0716-591,3,10,0,175,182,1408.7252747252744,0.1,0,0,0,0.0,0.016393442622950817,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5772019376311771,0.17734231236340553,1.0,7.0936924945362225,0.0,0.0,0.0,0.0,1
653,13,table-1428-624,7,6,8,36,31,55.0,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.0844525502532763,0.057748166532649005,0.2081359068050759,0.692977998391788,0.0,0.0,0.0,0.0,1
654,13,table-0674-36,38,6,0,143,317,60.52747252747253,0.2,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.3414612491591465,0.13800216427402998,1.0,5.79609089950926,0.0,0.0,0.0,0.0,1
655,13,table-0559-42,11,2,0,187,292,321.35164835164835,0.25,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.17690373041099794,0.07759171884684246,0.31644793336076266,0.7759171884684246,0.0,0.0,0.0,0.0,1
656,13,table-1320-888,2,5,0,783,92,563.8791208791208,0.3333333333333333,0,0,0,0.0,0.05263157894736842,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4640959381728513,0.16619984983538724,1.0,6.315594293744714,0.0,0.0,0.0,0.0,1
657,13,table-1243-683,8,6,0,13,39,6.769230769230768,0.5,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.09985790482896532,0.03972249086052704,0.08665269063794284,0.3177799268842163,0.0,0.0,0.0,0.0,1
658,13,table-1075-197,19,2,0,5,20,32.52747252747253,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.20261850252175465,0.0902304009489494,0.2952929109944924,0.7218432075915951,0.0,0.0,0.0,0.0,1
659,13,table-0459-41,19,2,0,27,52,28.417582417582413,1.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.17820896158080327,0.0644817080719619,0.2081359068050759,0.9027439130074666,0.0,0.0,0.0,0.0,1
660,13,table-1446-338,5,10,11,399,382,530.8461538461538,0.25,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.19377176124082493,0.06882638614555654,0.2081359068050759,0.9635694060377916,0.0,0.0,0.0,0.0,1
661,13,table-1602-180,17,3,2,137,117,1512.4505494505497,0.2,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.26629900109708937,0.07557963763185294,0.23254482820549746,2.1162298536918818,0.0,0.0,0.0,0.0,1
662,13,table-1602-178,17,4,3,137,117,1512.4505494505497,0.2,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.2552918665691978,0.0706464166643484,0.23254482820549746,1.6955139999443616,0.0,0.0,0.0,0.0,1
663,13,table-0578-300,11,2,0,10,21,26.91208791208791,0.0,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.18410254455772476,0.07645338642186812,0.16200138872186898,0.7645338642186812,0.0,0.0,0.0,0.0,1
664,13,table-1604-677,6,5,0,106,59,302.4835164835165,0.3333333333333333,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.11916869795092215,0.07824003880807312,0.1945690182176777,1.4083206985453165,0.0,0.0,0.0,0.0,0
665,13,table-1600-333,13,6,3,768,935,901.3516483516484,0.2,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.3558454394281766,0.11994916255540647,0.3519257308052465,1.9191866008865035,0.0,0.0,0.0,0.0,0
666,13,table-1648-418,8,5,7,228,316,21.274725274725274,0.5,0,0,0,0.0,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.16733035619060244,0.0557358647690708,0.16201289872885494,1.1147172953814162,0.0,0.0,0.0,0.0,0
667,13,table-1036-133,29,6,0,309,244,217.75824175824172,1.0,0,0,0,0.007092198581560284,0.0,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.22562347485981676,0.22457759598015187,1.0,4.042396727642734,0.0,0.0,0.0,0.0,0
668,13,table-1607-472,4,2,0,473,444,1024.4615384615388,1.0,0,0,0,0.0,0.015748031496062992,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.2871288674989889,0.10398072775989632,1.0,7.278650943192741,0.0,0.0,0.0,0.0,0
669,13,table-0690-529,9,5,0,189,322,38.43956043956044,0.2,0,0,0,0.0,0.0125,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.30096990863593315,0.10656769188031533,1.0,3.623301523930721,0.0,0.0,0.0,0.0,0
670,13,table-0148-721,5,7,0,241,326,369.010989010989,0.5,0,0,0,0.0,0.02127659574468085,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.4428073328310526,0.14588745014735194,1.0,3.5012988035364474,0.0,0.0,0.0,0.0,0
671,13,table-1536-292,5,3,0,247,376,126.96703296703295,0.25,0,0,0,0.0,0.029411764705882356,2,13.769655548676866,13.664295033019036,11.872535563790985,12.634675615837882,9.818411830095439,8.425197026130974,0.5335751983413286,0.1456885372414067,1.0,2.9137707448281343,0.0,0.0,0.0,0.0,0
672,14,table-1281-687,20,8,15,17180,1378,11428.769230769229,1.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.4527928641503159,0.11577042575928975,1.0,11.461272150169687,0.0,0.0,0.0,0.0,2
673,14,table-0354-325,89,6,1,61,175,410.3736263736264,1.0,0,0,0,0.003125,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.36438074702273865,0.13260708927534642,1.0,5.967319017390588,0.0,0.0,0.0,0.0,1
674,14,table-1579-731,38,6,32,103,201,327.85714285714283,0.2,0,0,0,0.005714285714285714,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.37734048081354105,0.12411002541083313,1.0,5.212621067254991,0.0,0.0,0.0,0.0,1
675,14,table-1009-255,26,7,0,11,59,21.780219780219777,1.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.31630323133138505,0.07151324458307977,0.5478208344735639,3.0035562724893503,0.0,0.0,0.0,0.0,0
676,14,table-1023-380,1,3,0,52,61,3.43956043956044,1.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3798973135958792,0.1318408303738854,1.0000000000000002,1.9776124556082808,0.0,0.0,0.0,0.0,0
677,14,table-1344-657,9,2,0,25,210,3.043956043956044,0.14285714285714285,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3616045162349328,0.08386593275323352,0.5724620328732075,2.515977982597005,0.0,0.0,0.0,0.0,0
678,14,table-1344-665,9,2,0,20,208,3.3406593406593412,0.14285714285714285,0,0,0,0.0,0.025,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3640927510878088,0.08302320008727351,0.5724620328732075,2.739765602880026,0.0,0.0,0.0,0.0,0
679,14,table-0833-423,0,1,0,71,78,2.8461538461538463,0.3333333333333333,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.7026827020821824,0.14144966241331755,1.0000000000000002,1.6973959489598105,0.0,0.0,0.0,0.0,0
680,14,table-1250-339,0,1,0,5,131,2.3076923076923075,0.3333333333333333,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.6661718982290057,0.12329565302520858,1.0000000000000002,1.8494347953781287,0.0,0.0,0.0,0.0,0
681,14,table-0833-422,1,2,1,71,78,2.8461538461538463,0.3333333333333333,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.7026827020821824,0.14144966241331755,1.0000000000000002,1.6973959489598105,0.0,0.0,0.0,0.0,0
682,14,table-1392-358,2,1,0,157,28,498.75824175824175,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.489674887949023,0.12854427154020748,1.0000000000000002,2.6994297023443568,0.0,0.0,0.0,0.0,0
683,14,table-0596-735,0,1,0,256,219,8.659340659340659,0.25,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.5658644144433405,0.11172096642112582,1.0000000000000002,3.016466093370397,0.0,0.0,0.0,0.0,0
684,14,table-1389-751,35,4,19,153,138,262.57142857142856,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3369045854193212,0.08165022689706601,0.5634823881183606,2.9394081682943765,0.0,0.0,0.0,0.0,0
685,14,table-1277-865,25,6,37,8,262,15.318681318681321,0.16666666666666666,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.412325436129266,0.124656011519784,1.0,5.60952051839028,0.0,0.0,0.0,0.0,0
686,14,table-0407-338,1,5,0,418,375,9.175824175824175,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.550270205200699,0.08265032721987703,1.0000000000000002,3.4713137432348358,0.0,0.0,0.0,0.0,0
687,14,table-1277-863,10,6,11,8,262,15.318681318681321,0.16666666666666666,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3715798555689811,0.12717156838740826,1.0,5.72272057743337,0.0,0.0,0.0,0.0,0
688,14,table-0259-660,2,4,4,8,66,8.274725274725276,0.16666666666666666,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.5509729098506277,0.09918875415261252,1.0000000000000002,4.165927674409725,0.0,0.0,0.0,0.0,0
689,14,table-1317-894,5,3,0,163,214,9.252747252747254,0.3333333333333333,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.6581303725705944,0.13758215817822833,1.0000000000000002,2.4764788472081096,0.0,0.0,0.0,0.0,0
690,14,table-1317-895,5,3,0,163,214,9.252747252747254,0.3333333333333333,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.6453037765190395,0.1410252499162547,1.0000000000000002,2.961530248241349,0.0,0.0,0.0,0.0,0
691,14,table-1627-322,6,2,0,442,371,85.2967032967033,0.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.6372860524976296,0.1122145293349056,1.0000000000000002,2.6931487040377338,0.0,0.0,0.0,0.0,0
692,14,table-1627-323,5,3,0,442,371,85.2967032967033,0.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.6523232390976569,0.12142993964800924,1.0000000000000002,2.914318551552222,0.0,0.0,0.0,0.0,0
693,14,table-1410-164,4,5,4,117,141,10.241758241758241,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.42245888464603054,0.12558010285105586,1.0,5.274364319744345,0.0,0.0,0.0,0.0,0
694,14,table-0149-434,8,7,0,23,55,10.307692307692307,0.14285714285714285,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.4326089450576892,0.12990341898088786,1.0,5.066233340254627,0.0,0.0,0.0,0.0,0
695,14,table-0534-18,1,3,0,52,44,24.37362637362637,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.7531795828285999,0.13541687586206455,1.0000000000000002,1.218751882758581,0.0,0.0,0.0,0.0,0
696,14,table-1638-764,5,4,8,426,310,132.83516483516485,0.1,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.40524754853036,0.10209890171180706,1.0,4.900747282166739,0.0,0.0,0.0,0.0,0
697,14,table-0336-536,8,4,0,598,341,781.0439560439562,1.0,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.5635893733328055,0.08948408364519292,1.0000000000000002,2.1476180074846303,0.0,0.0,0.0,0.0,0
698,14,table-0386-471,2,5,0,697,502,33.52747252747253,0.25,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3898325645269344,0.09602191645843984,1.0,2.8806574937531955,0.0,0.0,0.0,0.0,0
699,14,table-1647-73,0,1,0,93,114,7.329670329670329,0.125,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3838336118468567,0.14415491288118762,1.0,2.1623236932178145,0.0,0.0,0.0,0.0,0
700,14,table-1621-415,0,1,0,650,528,72.04395604395604,0.125,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.3664864262875375,0.09897923378275424,1.0,1.7816262080895762,0.0,0.0,0.0,0.0,0
701,14,table-0320-55,1,6,0,121,124,0.0,0.5,0,0,0,0.0,0.0,3,6.374002150572442,19.855975626797523,20.03829718359148,13.481973476225086,18.692824816991845,15.425158827954213,0.5552290397242075,0.06950658990899862,1.0000000000000002,2.085197697269958,0.0,0.0,0.0,0.0,0
