,query_id,table_id,row,col,nul,in_link,out_link,pgcount,tImp,tPF,leftColhits,SecColhits,bodyhits,PMI,qInPgTitle,qInTableTitle,yRank,csr_score,idf1,idf2,idf3,idf4,idf5,idf6,query_l,rel
244,5,table-0600-600,3,4,1,36,9,26209,0.125,0.00017532581380398575,0,0,1,-0.5776226504666211,0.3333333333333333,0.1111111111111111,7,1.3406310291659635e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,1
245,5,table-1117-191,15,4,11,64,22,1040,1.0,0.003298153034300792,8,0,8,-0.4154634713786783,0.5,0.14285714285714285,100,1.2308837864959956e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
246,5,table-0702-591,1,3,0,29,9,743,1.0,0.0005707762557077625,1,0,2,-0.6931471805599453,0.5,0.0,100,8.073406077512376e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
247,5,table-1513-956,5,4,6,76,38,4604,1.0,0.0005277044854881266,0,2,6,-0.34657359027997264,0.5,0.0,100,1.3857558304845672e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
248,5,table-1385-549,2,6,0,33,64,23959,0.5,0.0011675423234092234,0,0,1,-0.5545177444479562,0.3333333333333333,0.0,100,8.395006341234694e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
249,5,table-1599-557,4,2,0,0,0,0,0.1111111111111111,4.0000000000000004e-11,4,2,6,0.0,0.5,0.0,11,1.302924177665979e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,1
250,5,table-0174-731,8,3,1,21,22,13495,0.3333333333333333,0.0013686911890504706,8,0,12,-0.2310490601866484,0.5,0.0,100,1.2702868315555025e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
251,5,table-0600-606,9,3,0,36,9,26209,0.125,0.0005259774414119572,3,0,3,-0.4620981203732968,0.3333333333333333,0.0,7,7.572537392364857e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,1
252,5,table-0600-605,9,3,0,36,9,26209,0.125,0.0005259774414119572,3,0,3,-0.4620981203732968,0.3333333333333333,0.0,7,7.268835053444492e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,1
253,5,table-0600-604,9,3,0,36,9,26209,0.125,0.0005259774414119572,3,0,3,-0.4620981203732968,0.3333333333333333,0.0,7,7.268835053444492e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,1
254,5,table-0513-19,6,4,5,112,61,41990,1.0,0.0003675344563552833,0,0,0,0.0,0.0,0.16666666666666666,100,8.973259954017135e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
255,5,table-0604-203,5,4,0,71,16,22300,1.0,0.00015858919056077137,0,0,1,0.0,0.0,0.0,100,2.7674835099655933e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
256,5,table-1371-139,6,9,0,255,942,2752184,0.07142857142857142,0.00015574706676357595,5,0,12,-0.4187136647837228,0.0,0.05263157894736842,100,1.7596873219641332e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
257,5,table-1412-411,4,4,2,289,227,69816,0.2,0.00025505324236434353,0,0,0,-0.18441441119202984,0.0,0.2,100,1.4504909902118168e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
258,5,table-1455-559,137,5,223,784,52,180709,0.08333333333333333,0.011718415875459756,85,0,95,-0.22129729343043586,0.0,0.0,100,1.404019046019981e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
259,5,table-0218-113,5,6,9,0,0,1845,1.0,0.0020990764063811922,0,0,0,-0.5708579556667315,0.0,0.07692307692307693,100,1.769056741418301e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
260,5,table-1293-70,2,6,5,42,3,1547,0.25,0.00020680384655154586,0,0,1,-0.4158883083359672,0.0,0.0,100,6.758005407653644e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
261,5,table-0507-619,6,3,2,72,37,49834,1.0,0.00038757186228279824,0,0,0,-0.2310490601866484,0.0,0.3333333333333333,100,1.3420144477871275e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
262,5,table-1241-882,4,9,2,60,203,147300,1.0,0.0006995452955578874,0,0,0,-0.2306950293889077,0.0,0.07142857142857142,100,1.9035374611557642e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
263,5,table-1502-478,5,2,0,84,150,59379,1.0,0.0003670532961385993,0,0,0,0.0,0.0,0.5,100,1.3375745548676973e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
264,5,table-0447-729,5,1,0,57,7,18034,1.0,0.0004397150646381145,0,0,0,0.0,0.0,0.5,100,1.8208588235947989e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
265,5,table-0094-799,8,5,8,0,0,0,0.2,8.000000000000001e-11,0,0,0,-0.6931471805599453,0.0,0.04,100,1.865211404864836e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
266,5,table-1456-444,12,3,0,97,55,66652,1.0,0.0006933610677760443,0,0,0,0.0,0.0,0.2,100,1.1413283787934034e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
267,5,table-1038-539,3,3,0,19,3,1556,0.5,0.0008854781582054308,0,0,0,-0.2310490601866484,0.0,0.25,100,2.2523894793983122e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
268,5,table-1143-49,7,6,3,29,6,7865,1.0,0.00060811397793415,0,0,0,-0.046209812037329684,0.0,0.09090909090909093,100,1.236544124848756e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
269,5,table-1258-614,4,10,0,338,2644,1352197,0.027027027027027032,9.054690329590728e-05,4,0,4,-0.6288381608975367,0.0,0.07142857142857142,100,9.686828950341584e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
270,5,table-0248-862,7,8,0,351,273,624714,0.1,0.0001463639024798227,0,0,9,-0.19804205158855576,0.5,0.0,25,5.9196611053153e-08,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
271,5,table-1626-482,8,3,0,58,33,58751,0.3333333333333333,0.0006736274840013472,3,1,4,-0.2310490601866484,0.0,0.25,100,1.1108520125944891e-07,20.377961753465346,14.764046571389446,21.04597427281811,22.384354347024807,21.47983848138287,21.04597427281811,4,0
272,6,table-1588-343,6,2,0,272,991,332082,1.0,0.0001775778382857819,0,0,0,0.0,0.0,0.5,100,4.6609146295969545e-07,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
273,6,table-0008-994,8,2,0,285,411,390402,0.25,0.00011427591920692512,1,0,1,-0.6931471805599453,0.0,0.1,100,2.332555426377652e-07,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
274,6,table-1495-660,52,3,0,226,511,66220,0.5,0.0011739739016571092,2,0,2,0.0,0.0,0.09523809523809523,100,1.9130909475322186e-07,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
275,6,table-1393-929,5,7,0,283,1231,147543,0.07142857142857142,0.00015292390506483974,2,0,2,-0.3815982471746151,0.0,0.07142857142857142,100,6.296651214311863e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
276,6,table-1393-928,7,8,2,283,1231,147543,0.07142857142857142,0.00021409346709077564,3,1,10,-0.07903474765372709,0.0,0.043478260869565216,100,8.211483394806973e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
277,6,table-1370-780,52,4,52,179,31,27466,0.0,0.001551035017598282,2,0,4,-0.2310490601866484,0.0,0.14285714285714285,100,4.736743100799313e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
278,6,table-1280-419,52,3,0,74,2,85182,0.0,0.050387596899224806,2,0,2,0.0,0.14285714285714285,0.047619047619047616,100,5.945348892217156e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
279,6,table-1495-661,52,2,0,226,511,66220,0.5,0.0011739739016571092,1,0,1,0.0,0.0,0.14285714285714285,100,4.8626975629295655e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
280,6,table-1327-370,12,2,1,0,0,22027,0.02,0.0002882467392087627,2,0,3,0.0,0.0,0.0,100,5.266226026898706e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
281,6,table-1560-416,9,11,0,167,753,46695,0.03333333333333333,0.001227328514932497,3,0,5,-0.4300037374218985,0.0,0.0,100,1.3079808433967362e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
282,6,table-0364-358,10,13,10,573,6233,476090,0.02,0.00020287679292365745,3,1,16,-0.21809912088753253,0.0,0.03125,100,1.7463305466213102e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
283,6,table-1421-346,8,13,8,314,1460,121112,0.02,0.0002876145964407694,3,1,16,-0.22698562320240365,0.0,0.03125,100,1.847873429712367e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
284,6,table-1488-888,8,13,8,124,3,16843,0.5,0.0007258869431086109,3,1,16,-0.22698562320240365,0.0,0.03125,100,1.873898492253906e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
285,6,table-0349-707,31,5,31,407,2306,229650,0.02,0.0011222938237636666,0,0,2,-0.06931471805599453,0.0,0.0,100,5.426840250416431e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
286,6,table-0708-8,11,7,0,111,96,9472,0.02,0.004880212954747117,1,0,2,-0.4516036216353487,0.0,0.0,100,5.239703933707819e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
287,6,table-0386-340,10,5,0,118,14,45464,0.5,0.004764173415912339,0,0,5,0.0,0.0,0.0,100,2.3948708826956908e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
288,6,table-1228-309,18,3,0,369,478,36944,0.25,0.0013897467572575664,5,4,15,0.0,0.0,0.0,100,7.399110077295941e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
289,6,table-0094-625,27,5,0,149,150,61187,0.16666666666666666,0.038028169014084505,0,0,32,-0.2079441541679836,0.0,0.0,100,8.220007335720812e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
290,6,table-0417-973,1,3,0,70,72,45661,0.5,8.761170492377782e-05,1,0,1,0.0,0.5,0.2857142857142857,100,3.529116332245512e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
291,6,table-0313-748,11,13,11,407,23,208747,0.25,0.00023056446372801781,3,1,16,-0.26783085408486523,0.0,0.0,100,3.0928905420836162e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
292,6,table-1327-739,3,2,0,11,1,4184,0.25,0.0005605381165919282,0,0,0,0.0,0.0,0.3333333333333333,100,6.307163569629475e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
293,6,table-0878-982,6,3,6,52,107,15082,0.5,0.0012942191544434854,0,0,0,0.0,0.0,0.16666666666666666,100,1.837495301451721e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
294,6,table-1506-649,15,4,0,296,414,91414,0.14285714285714285,0.00030387132062475937,0,0,2,-0.18441441119202984,0.0,0.2,100,9.4413802981427e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
295,6,table-0417-972,1,4,0,70,72,45661,0.5,8.761170492377782e-05,1,0,1,-0.5532432335760896,0.5,0.0,100,6.9146996879370246e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
296,6,table-0088-509,11,1,0,406,128,26031,0.07142857142857142,0.0003414982459408277,3,0,3,0.0,0.0,0.3333333333333333,100,1.0400512267133461e-07,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
297,6,table-0402-824,10,5,0,67,272,61058,0.5,0.0043084877208099965,0,0,5,0.0,0.0,0.16666666666666666,100,1.8757420000487248e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,1
298,6,table-0729-805,36,7,2,66,3731,184475,0.5,0.004361521686455053,0,0,28,0.0,0.0,0.07142857142857142,100,2.287535433904493e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
299,6,table-1359-957,13,4,0,177,190,95652,0.25,0.00026159573397726134,1,0,1,0.0,0.0,0.1111111111111111,100,8.732340075854177e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
300,6,table-0553-650,25,2,0,0,0,407,0.0,0.0020941531244764613,0,5,5,0.0,0.0,0.0,100,4.047977323773255e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
301,6,table-0135-490,11,3,0,101,257,912801,0.125,0.00019420903954802258,0,0,0,0.0,0.0,0.09090909090909093,100,2.6342390377546534e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
302,6,table-0720-762,33,3,41,15,5,1332,1.0,0.004682179341657208,8,5,22,0.0,0.0,0.0,100,5.152444966420066e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
303,6,table-1409-927,5,2,0,37,4,10577,1.0,0.0018375597206909226,3,0,3,-1.1064864671521792,0.0,0.0,100,4.4807015933136995e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
304,6,table-0699-968,7,4,3,10,0,461,1.0,0.013645224171539959,2,3,9,-0.3264767522118986,0.0,0.0,100,5.470911369646392e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
305,6,table-1650-173,4,2,0,156,1299,208683,0.0625,7.459207459207459e-05,0,3,3,0.0,0.0,0.0,100,4.947168484979272e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
306,6,table-1352-879,16,4,11,81,110,38828,1.0,0.006028636021100226,0,0,0,0.0,0.0,0.0,100,7.382755510676348e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
307,6,table-0551-196,16,3,0,11,3,1215,1.0,0.004746366063482646,0,0,17,-0.3884593283267903,0.0,0.0,100,4.245019610043514e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
308,6,table-1578-829,17,4,0,2,0,940,0.3333333333333333,0.00670347003154574,19,0,19,-0.6687677636694138,0.0,0.0,100,3.465658181729869e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
309,6,table-1008-856,15,4,11,80,16,1011,1.0,0.0022364693603697627,12,8,20,0.0,0.0,0.125,100,1.0414888616135064e-07,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
310,6,table-1631-532,8,6,6,58,52,19506,1.0,0.0013177400757700545,0,0,7,-0.3838708246665109,0.0,0.0,100,2.0090720072563815e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
311,6,table-0722-993,11,8,20,74,20,3595,0.5,0.00449162923642303,4,4,32,-0.3139284632549918,0.0,0.0,100,6.154855514154495e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
312,6,table-0329-28,18,6,4,23,2,560,1.0,0.007782101167315175,1,14,19,-0.16618538855147133,0.0,0.0,100,3.063529077211202e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
313,6,table-1504-542,5,3,0,117,42,67185,0.25,0.0006230529595015578,3,0,3,-0.2310490601866484,0.0,0.0,100,4.992303141262696e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
314,6,table-1234-564,5,4,0,267,1176,351669,0.05882352941176471,0.00010258304097166656,1,0,1,-0.4620981203732968,0.0,0.0,100,1.1376900938821257e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
315,6,table-1464-266,7,5,11,57,2,5620,1.0,0.0009653840849537994,3,0,3,-0.33642654808013817,0.0,0.14285714285714285,100,1.2494978000920682e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
316,6,table-1294-312,8,3,2,64,10,727,0.2,0.0031067961165048546,6,0,6,-0.3884593283267903,0.0,0.0,100,2.009388807707608e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
317,6,table-0832-490,2,4,0,0,0,271,0.0,0.00027464982147761604,0,0,3,0.0,0.0,0.0,100,1.5038857173703436e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
318,6,table-0149-220,1,3,0,0,0,6286,0.0,0.0003727171077152441,0,0,0,-0.4620981203732968,0.0,0.09090909090909093,100,7.880220260232542e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
319,6,table-0085-402,3,5,0,1,0,26208,0.16666666666666666,5.5170384537580227e-05,1,0,1,-0.13862943611198905,0.0,0.2,100,6.664077370372561e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
320,6,table-0609-321,1,3,0,0,0,4340,0.0,0.0013422818791946306,1,0,1,-0.5296756383913243,0.0,0.2,100,5.636237458453391e-09,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
321,6,table-1150-549,8,4,0,16,1,819,0.5,0.006611570247933884,0,0,7,-0.4620981203732968,0.0,0.0,100,2.5446047934523904e-08,19.42170884789336,14.000961356971636,19.34979028607181,17.159027070321446,19.91127974688436,19.34979028607181,4,0
322,7,table-0406-281,6,4,6,897,13183,680113,0.02,0.00010470838714181004,0,0,3,-0.5745920134523815,0.0,0.3333333333333333,100,1.4383156500937753e-06,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,2
323,7,table-0289-553,3,6,2,88,111,14152,0.125,0.006024096385542169,2,2,12,-0.059725315640935174,0.5,0.0,100,5.078495497602898e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
324,7,table-0890-878,0,1,0,27,73,63186,0.2,0.0,0,0,0,0.0,0.3333333333333333,2.0,100,1.0248713672284305e-07,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
325,7,table-0289-556,5,6,4,88,111,14152,0.125,0.01004016064257028,2,2,12,-0.059725315640935174,0.5,0.0,100,3.106050067353273e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
326,7,table-0453-279,32,6,28,273,537,47602,0.5,0.00437218199207542,8,8,48,-0.5435537228860478,0.3333333333333333,0.25,100,3.7020889962557566e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
327,7,table-0678-625,2,2,0,267,121,464149,0.07142857142857142,0.0005526388505111909,0,0,0,0.0,0.5,0.2857142857142857,100,8.614824059414983e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
328,7,table-1219-416,12,1,11,55,45,12462,1.0,0.00851063829787234,0,0,0,0.0,0.25,0.2857142857142857,100,7.181900786841905e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
329,7,table-0870-141,9,6,8,66,4,4367,0.3333333333333333,0.013100436681222708,2,2,12,-0.39723444873811975,0.5,0.0,100,1.5190440221170583e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
330,7,table-0289-558,5,6,4,88,111,14152,0.125,0.01004016064257028,2,2,12,-0.059725315640935174,0.5,0.0,100,2.3932612827859905e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
331,7,table-0289-557,6,6,5,88,111,14152,0.125,0.012048192771084338,2,2,12,-0.059725315640935174,0.5,0.0,100,2.0811744701236828e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
332,7,table-0048-583,1,6,1,237,30,17658,0.09090909090909093,0.00021640337589266391,0,0,0,-0.16618538855147133,0.5,0.2,100,5.5634675752103934e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
333,7,table-0679-415,1,6,3,158,25,105382,0.25,0.0001947798987144527,0,0,0,0.0,0.5,0.16666666666666666,100,6.537616341945723e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
334,7,table-1646-24,1,3,0,60,80,24632,0.3333333333333333,0.0001532567049808429,0,0,0,-0.3688288223840597,0.0,0.5,100,5.970806241072757e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
335,7,table-0127-274,18,3,0,0,0,656,0.1111111111111111,0.035502958579881665,0,0,12,-1.0367176865894716,0.0,0.0,100,1.0980637904733441e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
336,7,table-0519-449,25,2,0,60,32,6982,1.0,0.03869969040247678,2,24,26,-0.8958797346140275,0.3333333333333333,0.0,100,1.3796941302868714e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
337,7,table-1016-914,13,7,12,183,165,12430,0.25,0.01833568406205924,2,2,14,-0.2507318833577072,0.5,0.0,100,8.272961775752668e-09,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
338,7,table-1100-272,1,8,1,46,29,7943,0.16666666666666666,0.0002030456852791878,0,0,0,-0.5146362246577023,0.5,0.16666666666666666,100,5.033096331039262e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
339,7,table-1582-619,2,3,0,148,51,639077,0.3333333333333333,0.0006640106241699867,0,0,0,0.0,0.5,0.4,100,5.593662033278202e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
340,7,table-0829-105,1,5,0,12,23,2647,1.0,0.0020491803278688526,0,0,0,-0.5247185728426413,0.25,0.2857142857142857,100,5.240055014164053e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
341,7,table-0291-159,30,9,92,112,330,14458,1.0,0.007593014426727411,0,0,5,0.0,0.0,0.0,100,4.090711684254529e-09,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
342,7,table-0033-959,3,5,0,28,51,4639,1.0,0.0019354838709677422,0,0,0,-0.5247185728426413,0.3333333333333333,0.2857142857142857,100,3.62078434604479e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
343,7,table-1437-805,5,6,7,61,138,16189,0.3333333333333333,0.005681818181818182,0,0,0,-0.5435537228860478,0.3333333333333333,0.25,100,3.176852527127117e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
344,7,table-1492-675,6,2,0,46,539,75028,0.5,0.0036719706242350062,0,0,0,0.0,0.3333333333333333,0.6666666666666666,100,3.4819682706771095e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
345,7,table-0678-627,6,3,0,267,121,464149,0.07142857142857142,0.0016579165515335727,0,0,0,0.0,0.5,0.4,100,3.5747919262716177e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
346,7,table-0048-582,5,6,5,237,30,17658,0.09090909090909093,0.0010820168794633195,0,0,0,-0.16618538855147133,0.5,0.2,100,2.544788141737476e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
347,7,table-0048-575,4,6,4,237,30,17658,0.09090909090909093,0.0008656135035706558,0,0,0,-0.16618538855147133,0.5,0.2,100,2.9386764471808778e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
348,7,table-0048-585,4,6,4,237,30,17658,0.09090909090909093,0.0008656135035706558,0,0,0,-0.16618538855147133,0.5,0.2,100,3.0587993447511e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
349,7,table-1485-305,5,7,8,191,130,28805,0.2,0.006172839506172839,0,0,0,-0.3891185554941026,0.5,0.2,100,2.544788141737476e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
350,7,table-1401-117,6,4,0,80,286,16147,0.5,0.009569377990430622,0,0,0,0.0,0.5,0.2857142857142857,100,2.7762400121534705e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
351,7,table-0261-275,3,6,3,31,5,3434,0.5,0.003409090909090909,0,0,0,-0.5435537228860478,0.4,0.25,100,3.756811224095962e-08,21.69827707437572,17.744230627433875,22.904030885549737,23.70811906903397,22.845732485882746,22.904030885549737,4,0
