index,query_id,query,table_id,row,col,nul,in_links,out_links,pgcount,tImp,leftColhits,SecColhits,bodyhits,qInPgTitle,qInTableTitle,query_l,idf1,idf2,idf3,idf4,idf5,idf6,esim,eavg,emax,esum,resim,reavg,remax,resum
876,17,state capitals and largest cities in us,table-0232-667,21,4,18,26,64,7.923076923076923,1.0,0,0,0,0.0,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.6337960824905114,0.11828425636567143,1.0,7.4519081510372995,0,0,0,0
877,17,state capitals and largest cities in us,table-0653-392,15,4,0,34,464,30.63736263736264,0.027777777777777776,0,0,0,0.0,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.6729753818305945,0.11479652740076782,1.0,9.642908301664496,0,0,0,0
878,17,state capitals and largest cities in us,table-1529-721,31,4,4,48,105,7.076923076923077,1.0,0,0,0,0.005988023952095809,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.5242862431438352,0.11227535005900029,1.0,7.8592745041300205,0,0,0,0
879,17,state capitals and largest cities in us,table-0541-198,5,7,0,105,160,65.20879120879121,0.5,0,0,0,0.03389830508474576,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.5199724612497737,0.11321390131898613,1.0,15.057448875425155,0,0,0,0
880,17,state capitals and largest cities in us,table-1027-79,45,4,27,36,134,31.802197802197803,1.0,0,0,0,0.023391812865497075,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.5586317993779838,0.1332611422261927,1.0,14.925247929333581,0,0,0,0
881,17,state capitals and largest cities in us,table-1283-171,23,3,21,49,82,8.428571428571429,1.0,0,0,0,0.0,0.0,7,28.589306761407947,30.268076172537544,28.39157951598503,27.816888265181703,29.353629908874144,23.4534813722656,0.682914929113771,0.13149164062390098,1.0,9.204414843673069,0,0,0,0
882,18,professional wrestlers,table-0884-203,3,4,2,46,770,172.53846153846155,0.043478260869565216,0,0,0,0.02702702702702703,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.1518137041855473,0.08884887055836242,0.9999999999999999,2.665466116750873,0,0,0,0
883,18,professional wrestlers,table-1515-871,9,2,0,380,304,22.560439560439562,0.5,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.8586822069891928,0.26027574379488805,1.0,4.164411900718209,0,0,0,0
884,18,professional wrestlers,table-0024-849,4,5,2,252,231,26.63736263736264,0.1111111111111111,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.2822528945450375,0.12277087990490805,0.9999999999999999,2.455417598098161,0,0,0,0
885,18,professional wrestlers,table-0024-850,2,5,0,252,231,26.63736263736264,0.1111111111111111,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.286848902855103,0.11600091888612943,0.9999999999999999,2.5520202154948475,0,0,0,0
886,18,professional wrestlers,table-0024-851,3,5,1,252,231,26.63736263736264,0.1111111111111111,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.34640045357837884,0.13112019445288778,0.9999999999999999,3.1468846668693065,0,0,0,0
887,18,professional wrestlers,table-0024-852,2,5,1,252,231,26.63736263736264,0.1111111111111111,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.31514385939562634,0.1206525121984659,0.9999999999999999,3.1369653171601133,0,0,0,0
888,18,professional wrestlers,table-0650-180,15,7,0,40,202,257.0659340659341,0.2,0,0,0,0.010362694300518135,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.3731361177773944,0.11342396358781939,1.0,3.402718907634582,0,0,0,0
889,18,professional wrestlers,table-1650-553,1,5,0,106,93,31.791208791208792,0.5,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.13493588742263976,0.05631559537542698,0.3377292152339531,1.0136807167576856,0,0,0,0
890,18,professional wrestlers,table-0884-202,19,4,18,46,770,172.53846153846155,0.043478260869565216,0,0,0,0.009708737864077669,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.15505710736933934,0.1188856105438906,0.9999999999999999,2.6154834319655933,0,0,0,0
891,18,professional wrestlers,table-0650-177,29,7,9,40,202,257.0659340659341,0.2,0,0,0,0.007462686567164179,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.385767931230379,0.11606658687186881,1.0,3.249864432412327,0,0,0,0
892,18,professional wrestlers,table-0239-407,4,4,0,8,14,5.78021978021978,1.0,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.1583691131792339,0.07327681644777582,0.3668065844905246,1.3189826960599649,0,0,0,0
893,18,professional wrestlers,table-0871-314,37,9,38,674,426,2721.285714285714,0.16666666666666666,0,0,0,0.004914004914004914,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.49414664743104514,0.11751563798289388,1.0,3.055406587555241,0,0,0,0
894,18,professional wrestlers,table-0650-178,53,7,5,40,202,257.0659340659341,0.2,0,0,0,0.004728132387706856,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.3293114994626588,0.10774490065199807,1.0,3.232347019559942,0,0,0,0
895,18,professional wrestlers,table-0650-179,33,8,0,40,202,257.0659340659341,0.2,0,0,0,0.004842615012106538,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.31994547665125894,0.09894258212180305,1.0,3.759818120628516,0,0,0,0
896,18,professional wrestlers,table-1134-978,15,3,12,209,130,42.857142857142854,0.3333333333333333,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.5268419504650312,0.18076077079806813,1.0,2.89217233276909,0,0,0,0
897,18,professional wrestlers,table-0826-552,4,2,3,119,239,10.637362637362637,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.5105502641551711,0.13290027553451786,1.0,2.3922049596213215,0,0,0,0
898,18,professional wrestlers,table-0587-437,2,3,1,449,285,166.98901098901098,1.0,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.2722163760618138,0.11387007185187441,1.0,2.7328817244449857,0,0,0,0
899,18,professional wrestlers,table-0588-897,5,4,7,19,171,8.758241758241759,0.1111111111111111,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.30657533858339564,0.1145218717358162,1.0,2.5194811781879562,0,0,0,0
900,18,professional wrestlers,table-1526-870,7,2,7,111,158,155.24175824175825,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.557709760050991,0.12521435737665948,1.0,2.50428714753319,0,0,0,0
901,18,professional wrestlers,table-0899-963,3,3,2,15,22,14.802197802197803,0.2,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.408639023861529,0.10784797775911494,1.0,1.9412635996640688,0,0,0,0
902,18,professional wrestlers,table-0575-375,15,3,11,964,670,7705.659340659341,0.034482758620689655,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.2750100732227184,0.11401822162079053,1.0,2.2803644324158108,0,0,0,0
903,18,professional wrestlers,table-0575-346,3,3,0,671,345,354.7362637362637,0.3333333333333333,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.09318636261424952,0.0692819565743698,0.22849855358852916,1.6627669577848752,0,0,0,0
904,18,professional wrestlers,table-1526-869,6,2,5,111,158,155.24175824175825,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.5515399143568346,0.1247277706545317,1.0,2.4945554130906338,0,0,0,0
905,18,professional wrestlers,table-0575-330,6,3,3,234,157,1193.6923076923076,0.14285714285714285,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.2779583535398972,0.10729498174750941,1.0,2.7896695254352446,0,0,0,0
906,18,professional wrestlers,table-1526-873,7,2,6,111,158,155.24175824175825,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.557709760050991,0.12521435737665948,1.0,2.50428714753319,0,0,0,0
907,18,professional wrestlers,table-0588-469,3,3,2,112,115,463.1758241758242,0.16666666666666666,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.1725154314288889,0.10026879523835604,1.0,2.0053759047671207,0,0,0,0
908,18,professional wrestlers,table-0575-338,18,3,8,192,216,359.56043956043953,0.16666666666666666,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.4688464444248828,0.11783100839159878,1.0,2.827944201398371,0,0,0,0
909,18,professional wrestlers,table-1526-871,30,2,24,111,158,155.24175824175825,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.5807872851902356,0.13597401487711008,1.0,2.7194802975422014,0,0,0,0
910,18,professional wrestlers,table-1134-830,17,3,6,167,119,27.54945054945055,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.44318543949668726,0.10768484781781028,1.0,1.5075878694493439,0,0,0,0
911,18,professional wrestlers,table-0493-911,18,4,18,38,306,38.62637362637363,0.14285714285714285,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.1869639080557066,0.09344248191447871,1.0,1.868849638289574,0,0,0,0
912,18,professional wrestlers,table-0148-534,10,3,0,282,538,171.4065934065934,0.5,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.09643689446505849,0.08338361309384527,0.9999999999999999,2.0012067142522865,0,0,0,0
913,18,professional wrestlers,table-0757-699,13,6,16,58,65,30.142857142857142,0.2,0,0,0,0.01098901098901099,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.11647040738961839,0.09037295996561374,0.9999999999999999,2.7111887989684123,0,0,0,0
914,18,professional wrestlers,table-1526-875,1,2,1,111,158,155.24175824175825,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.5515399143568346,0.1247277706545317,1.0,2.4945554130906338,0,0,0,0
915,18,professional wrestlers,table-0494-402,6,6,2,676,274,73.64835164835165,1.0,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.22669114221677295,0.07551034692199185,0.4432121711202281,1.8122483261278044,0,0,0,0
916,18,professional wrestlers,table-0016-437,16,4,0,66,34,59.83516483516483,0.14285714285714285,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.07764886788804094,0.030032781991266844,0.17069165808915274,0.8409178957554716,0,0,0,0
917,18,professional wrestlers,table-0176-451,3,2,0,47,151,114.12087912087912,0.3333333333333333,0,0,0,0.024390243902439025,0.024390243902439025,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.16578297530280775,0.10742937189146477,1.0,4.082316131875661,0,0,0,0
918,18,professional wrestlers,table-0307-810,26,5,0,29,211,104.4065934065934,0.2,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.05982191174094883,0.025316151895964027,0.11037778229955372,0.911381468254705,0,0,0,0
919,18,professional wrestlers,table-1648-90,3,2,0,432,177,95.06593406593407,0.16666666666666666,0,0,0,0.0,0.022222222222222223,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.14223793825533043,0.08549719381740703,1.0,2.735910202157025,0,0,0,0
920,18,professional wrestlers,table-0016-334,4,2,0,55,53,15.461538461538462,0.25,0,0,0,0.0,0.02,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.18790478056019577,0.1008935314410626,1.0,2.8250188803497527,0,0,0,0
921,18,professional wrestlers,table-1068-261,5,2,0,17,19,7.406593406593407,0.2,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.18794823409848088,0.0826274970641459,0.3544055351949212,1.81780493541121,0,0,0,0
922,18,professional wrestlers,table-1060-400,5,2,0,308,404,32.043956043956044,1.0,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.169908935485149,0.07708218406872708,0.3544055351949212,1.5416436813745416,0,0,0,0
923,18,professional wrestlers,table-1014-375,0,1,0,527,76,69.51648351648352,0.25,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.812608686885127,0.27326813583584214,1.0,1.6396088150150527,0,0,0,0
924,18,professional wrestlers,table-0735-5,7,5,0,24,454,37.26373626373626,0.07692307692307693,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.14375262126544866,0.05128686882798391,0.22849855358852916,1.3334585895275817,0,0,0,0
925,18,professional wrestlers,table-1587-556,2,2,0,566,131,80.64835164835165,0.125,0,0,0,0.0,0.030303030303030304,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.2852664117306571,0.09361522300230543,1.0,2.621226244064552,0,0,0,0
926,18,professional wrestlers,table-0286-985,3,6,0,163,331,103.93406593406593,0.3333333333333333,0,0,0,0.0,0.022727272727272728,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.34299079035295177,0.10972909223040861,1.0,2.194581844608172,0,0,0,0
927,18,professional wrestlers,table-0328-61,4,5,0,234,241,56.13186813186813,0.5,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.12337368079785335,0.04708273924445743,0.39561999554664923,1.318316698844808,0,0,0,0
928,18,professional wrestlers,table-0257-265,4,2,0,297,60,109.34065934065934,0.3333333333333333,0,0,0,0.0,0.0,2,11.959546940780612,12.922357688289662,12.922357688289662,6.374002150572442,11.054225240277031,8.471338182128829,0.19854771740841978,0.08593003438378696,0.3964752857928095,1.3748805501405914,0,0,0,0
929,19,company income statements,table-1604-500,12,10,0,161,561,188.57142857142858,0.14285714285714285,0,0,0,0.0,0.007407407407407408,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.42901733965675987,0.10931059998788195,1.0,2.623454399709167,0,0,0,0
930,19,company income statements,table-0837-242,11,5,10,265,161,51.582417582417584,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.558520830216904,0.10861384195948569,1.0000000000000002,5.213464414055313,0,0,0,0
931,19,company income statements,table-0836-302,10,5,0,990,416,429.0879120879121,0.3333333333333333,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5411734981214336,0.13189443034307813,1.0000000000000002,4.352516201321579,0,0,0,0
932,19,company income statements,table-0836-301,10,5,0,990,416,429.0879120879121,0.3333333333333333,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5592401124529196,0.12988878738946238,1.0000000000000002,4.286329983852259,0,0,0,0
933,19,company income statements,table-0853-133,10,4,0,990,416,429.0879120879121,0.3333333333333333,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5411151514329248,0.1194811452510892,1.0000000000000002,4.301321229039211,0,0,0,0
934,19,company income statements,table-0578-304,3,2,0,191,166,97.65934065934066,0.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5252706279865139,0.1455150554088129,1.0,3.055816163585071,0,0,0,0
935,19,company income statements,table-0292-548,7,4,0,23,93,195.47252747252747,0.05263157894736842,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.40420071741867025,0.1094569021826846,1.0,2.955336358932484,0,0,0,0
936,19,company income statements,table-1453-183,2,3,0,219,280,683.3736263736264,0.07142857142857142,0,0,0,0.0,0.043478260869565216,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.7420017236072257,0.15042247914636953,1.0,4.963941811830194,0,0,0,0
937,19,company income statements,table-0009-819,17,2,0,5138,94,2777.4065934065934,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.7210887216409856,0.14217650463246187,1.0,6.397942708460785,0,0,0,0
938,19,company income statements,table-0432-545,17,6,28,10,27,40.38461538461539,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5917766007297408,0.08642315406083369,0.7947307713271496,4.407580857102518,0,0,0,0
939,19,company income statements,table-1387-379,9,3,0,253,229,43.86813186813187,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6639004513739194,0.0873581616460669,0.7947307713271496,3.1448938192584084,0,0,0,0
940,19,company income statements,table-1643-299,21,5,8,27,14,75.20879120879121,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5868973393780459,0.09070847350330888,0.7947307713271496,2.993379625609193,0,0,0,0
941,19,company income statements,table-1069-733,118,6,0,7,133,2.8461538461538463,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6277597100108728,0.06725484466600418,0.7947307713271496,6.0529360199403754,0,0,0,0
942,19,company income statements,table-1388-434,6,4,0,175,168,167.82417582417582,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6470990255558129,0.11153250296123907,0.7947307713271496,3.680572597720889,0,0,0,0
943,19,company income statements,table-1508-452,5,2,1,207,128,525.1868131868132,0.16666666666666666,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.27120730358874684,0.09191016443781343,0.4882797032627749,1.930113453194082,0,0,0,0
944,19,company income statements,table-1630-520,20,9,45,85,84,7.3076923076923075,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.3448186392988018,0.07287978868910829,0.6187533337346277,1.749114928538599,0,0,0,0
945,19,company income statements,table-1069-756,146,6,1,6,202,2.912087912087912,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6278116872129583,0.06650226068128055,0.7947307713271496,5.985203461315249,0,0,0,0
946,19,company income statements,table-1630-157,5,7,0,464,246,494.1868131868132,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.262732990985289,0.10392009582544044,1.0,4.052883737192177,0,0,0,0
947,19,company income statements,table-0090-107,12,10,0,1141,1049,706.1318681318681,0.0,0,0,0,0.0,0.007352941176470588,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5239762554379988,0.13577955419960724,1.0,4.480725288587039,0,0,0,0
948,19,company income statements,table-0009-911,3,2,0,209,150,13.68131868131868,0.3333333333333333,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.23287043174805588,0.08429059448892161,1.0,1.517230700800589,0,0,0,0
949,19,company income statements,table-1393-11,3,2,0,398,311,45.51648351648352,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.21541463815847173,0.0842802485952278,1.0,1.264203728928417,0,0,0,0
950,19,company income statements,table-1605-522,4,5,0,955,860,573.065934065934,0.25,0,0,0,0.0,0.02040816326530612,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5684802591612748,0.09977470765083524,1.0,5.387834213145103,0,0,0,0
951,19,company income statements,table-1535-121,12,4,12,1274,581,257.989010989011,0.1111111111111111,0,0,0,0.0,0.01639344262295082,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.3890379208659872,0.1101779891620557,1.0,1.6526698374308355,0,0,0,0
952,19,company income statements,table-0985-716,172,5,383,9,322,287.5274725274725,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6358461600639629,0.10157251804068118,1.0000000000000002,3.6566106494645227,0,0,0,0
953,19,company income statements,table-0016-393,39,5,65,59,25,34.86813186813187,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.27343765299851175,0.04286421454683551,0.6826657130933628,1.4145190800455718,0,0,0,0
954,19,company income statements,table-0540-631,171,4,84,13,31,36.20879120879121,0.5,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6741061778273342,0.1357106864840582,1.0,4.885584713426096,0,0,0,0
955,19,company income statements,table-1453-180,2,2,0,219,280,683.3736263736264,0.07142857142857142,0,0,0,0.0,0.01639344262295082,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6902838533239332,0.11266898627405163,1.0000000000000002,12.168250517597576,0,0,0,0
956,19,company income statements,table-1453-184,6,4,0,219,280,683.3736263736264,0.07142857142857142,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6721837845497853,0.09571652439084405,1.0,6.891589756140772,0,0,0,0
957,19,company income statements,table-0477-224,48,6,137,619,335,138.4835164835165,0.3333333333333333,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.4086055491242619,0.08606982348609847,1.0,6.19702729099909,0,0,0,0
958,19,company income statements,table-1407-963,15,5,25,417,475,376.0769230769231,0.06666666666666667,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6004067631279628,0.08792419234944218,1.0000000000000002,3.4290435016282452,0,0,0,0
959,19,company income statements,table-1352-415,14,4,1,53,808,304.8021978021978,0.04,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6442126025025352,0.11018482822734461,1.0000000000000002,4.627762785548474,0,0,0,0
960,19,company income statements,table-1352-420,9,4,5,53,808,304.8021978021978,0.04,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6438472637550379,0.11109403740426028,1.0000000000000002,4.665949570978932,0,0,0,0
961,19,company income statements,table-0388-272,56,3,0,7,9,6.1208791208791204,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5685819773697791,0.09838829592402165,0.7947307713271496,2.6564839899485846,0,0,0,0
962,19,company income statements,table-0922-919,11,3,2,500,358,308.57142857142856,0.058823529411764705,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6759791744667384,0.10904099634465729,0.7947307713271496,5.561090813577522,0,0,0,0
963,19,company income statements,table-0189-547,7,2,0,193,479,243.0,0.25,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.37578838593909814,0.072914771952909,0.6172975682523629,1.749954526869816,0,0,0,0
964,19,company income statements,table-0798-223,26,4,1,606,528,324.2197802197802,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6323728013198481,0.12151563839178979,0.7947307713271496,5.468203727630541,0,0,0,0
965,19,company income statements,table-0543-163,4,3,0,9,7,10.043956043956044,0.25,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5600995583220805,0.10675607318529932,1.0,2.5621457564471837,0,0,0,0
966,19,company income statements,table-1069-764,46,6,1,5,63,1.065934065934066,1.0,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6261337804832453,0.06640791336429758,0.7947307713271496,5.976712202786782,0,0,0,0
967,19,company income statements,table-0988-26,31,2,0,16,446,5.131868131868132,0.1,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.6362541646153378,0.08884609905982081,0.7947307713271496,2.931921268974087,0,0,0,0
968,19,company income statements,table-0062-22,5,12,0,421,438,1158.857142857143,0.09090909090909091,0,0,0,0.0,0.0,3,7.290292882446597,13.327822796397825,13.481973476225084,21.059948431123463,14.226916698337263,13.297919678017696,0.5057426924813448,0.07151988391152658,0.7947307713271496,6.007670248568233,0,0,0,0
